comp,len,dia,sarea,xarea,Em,Cm,Rm,Ra,e_ar,gbar_ar,tau_cad,beta_cad,e_cal,gbar_cal,e_cat,gbar_cat,e_cat_a,gbar_cat_a,e_k2,gbar_k2,e_ka,gbar_ka,e_ka_ib,gbar_ka_ib,e_kahp,gbar_kahp,e_kahp_deeppyr,gbar_kahp_deeppyr,e_kahp_slower,gbar_kahp_slower,e_kc,gbar_kc,e_kc_fast,gbar_kc_fast,e_kdr,gbar_kdr,e_kdr_fs,gbar_kdr_fs,e_km,gbar_km,e_naf,gbar_naf,e_naf2,gbar_naf2,e_naf_tcr,gbar_naf_tcr,e_nap,gbar_nap,e_napf,gbar_napf,e_napf_spinstell,gbar_napf_spinstell,e_napf_tcr,gbar_napf_tcr
comp_1,1.5e-05,1.6e-05,7.53982e-10,2.01062e-10,-0.07,6.78584e-12,6.63146e+09,186510,-0.035,1.88496e-09,0.1,3.44836e+15,0.125,7.53982e-09,0.125,7.53982e-10,0.0,0.0,-0.095,7.53982e-10,-0.095,2.26195e-07,0.0,0.0,-0.095,7.53982e-10,0.0,0.0,0.0,0.0,-0.095,3.39292e-08,0.0,0.0,-0.095,9.42478e-07,0.0,0.0,-0.095,5.65487e-08,0.05,1.41372e-06,0.0,0.0,0.0,0.0,0.05,3.61911e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_2,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_3,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_4,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_5,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_6,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_7,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_8,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_9,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comp_10,5e-05,1e-06,1.5708e-10,7.85398e-13,-0.07,2.82743e-12,1.59155e+10,1.59155e+08,-0.035,7.85398e-10,0.02,3.31042e+16,0.125,3.14159e-09,0.125,3.14159e-10,0.0,0.0,-0.095,3.14159e-10,-0.095,6.28319e-09,0.0,0.0,-0.095,3.14159e-10,0.0,0.0,0.0,0.0,-0.095,1.41372e-08,0.0,0.0,-0.095,2.94524e-07,0.0,0.0,-0.095,2.35619e-08,0.05,2.94524e-07,0.0,0.0,0.0,0.0,0.05,7.53982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
